Order_ID,Customer_Name,Company_Name,Service,City,Revenue
3180,Barkha Sehgal,Hans-Kamdar,Website Development,Hyderabad,184480
3181,Lopa Bhandari,"Mukherjee, Mohanty and Trivedi",Google Ads,Delhi,102744
3182,Zashil Oommen,Ahuja Inc,Website Development,Mumbai,235123
3183,Darika Sawhney,Rastogi-Thakur,Social Media Marketing,Kolkata,270801
3184,Balvan Solanki,"Bhasin, Shetty and Dayal",Meta Ads,Hyderabad,110952
3185,Tanay Sawhney,Krishnamurthy and Sons,Social Media Marketing,Hyderabad,124157
3186,Priya Loke,Madan Ltd,Google Ads,Ahmedabad,212728
3187,Ethan Bhagat,Acharya-Sridhar,Meta Ads,Ahmedabad,217824
3188,Ranbir Chawla,Madan-Radhakrishnan,Website Development,Jaipur,32042
3189,Hiral Dugar,Magar-Karnik,Website Development,Delhi,262443
3190,Balveer Maharaj,Kamdar-Sarin,Website Development,Hyderabad,108476
3191,Edhitha Zachariah,Wali-Modi,SEO,Ahmedabad,244868
3192,Oliver Borra,"Patel, Kamdar and Thakur",AI Chatbot Development,Mumbai,66693
3193,Chaitanya Parekh,Lata-Rao,Social Media Marketing,Mumbai,81525
3194,Henry Dash,Guha-Keer,SEO,Ahmedabad,257873
3195,Akshay Acharya,Sastry Ltd,Email Marketing,Delhi,137694
3196,Arunima Dar,Chandra-Guha,Website Development,Bangalore,159566
3197,Rudra Shanker,Goyal Inc,AI Chatbot Development,Kolkata,220316
3198,Viraj Gandhi,Kumar-Yohannan,Meta Ads,Ahmedabad,128321
3199,Wahab Kaur,"Chacko, Modi and Bose",Website Development,Hyderabad,119280
3200,Samarth Hans,"Pradhan, Chandran and Atwal",Content Marketing,Mumbai,234184
3201,Manbir Vora,Dhar Ltd,Meta Ads,Jaipur,172144
3202,Odika Chanda,"Nadkarni, Ramanathan and Magar",AI Chatbot Development,Bangalore,256441
3203,Ladli Ghose,Kunda Group,Website Development,Pune,260209
3204,Gavin Tripathi,Palla LLC,Google Ads,Jaipur,265829
3205,Arunima Sarraf,"Pandey, Reddy and Nanda",Meta Ads,Pune,228433
3206,Damini Mistry,Sehgal-Varughese,Website Development,Ahmedabad,241926
3207,Garima Karpe,Varughese Group,AI Chatbot Development,Delhi,69953
3208,Balhaar Kaul,Tandon PLC,SEO,Jaipur,194515
3209,Zansi Bajaj,"Ben, Ratta and Pal",Website Development,Kolkata,205756
3210,Manthan Raval,Bahl PLC,SEO,Jaipur,152989
3211,Yashoda Banerjee,"Sarna, Ramesh and Thakur",Content Marketing,Hyderabad,226934
3212,Omkaar Narayanan,Narang PLC,Social Media Marketing,Mumbai,41561
3213,Yauvani Sanghvi,Zacharia PLC,Meta Ads,Hyderabad,109058
3214,Chakrika Deo,"Brahmbhatt, Thaman and Dhar",Email Marketing,Pune,265411
3215,Lila Kannan,"Barad, Deol and Kaul",Meta Ads,Delhi,186365
3216,Arya Garg,Kaul-Prakash,Content Marketing,Mumbai,156527
3217,Nicholas Oak,Shanker PLC,Google Ads,Pune,43153
3218,Alka Bera,Rau Inc,Meta Ads,Kolkata,167325
3219,Frederick Nori,Chowdhury and Sons,Social Media Marketing,Ahmedabad,168334
3220,Charles Bedi,Bala-Pai,AI Chatbot Development,Hyderabad,291042
3221,Nakul Raval,Chaudhuri Inc,Social Media Marketing,Ahmedabad,106499
3222,Tanish Nagi,Dada Group,Social Media Marketing,Kolkata,99306
3223,Kavya Arya,"Luthra, Keer and Choudhry",Email Marketing,Jaipur,119048
3224,Ayush Vora,Viswanathan-Ramaswamy,Meta Ads,Jaipur,140513
3225,Rudra Pandya,"Konda, Thakur and Nigam",Meta Ads,Jaipur,266545
3226,Januja Swaminathan,"Sura, Parsa and Sodhi",AI Chatbot Development,Mumbai,264912
3227,Alka Ratta,"Kibe, Kade and Hora",Content Marketing,Delhi,279475
3228,Chaman Rai,"Keer, Patla and Karnik",SEO,Kolkata,206919
3229,Kamya Chaudhari,"Pandey, Ranganathan and Magar",Email Marketing,Kolkata,278467
3230,Chandran Pandit,Keer Inc,Google Ads,Mumbai,84830
3231,Luke Bose,Tank-Dada,Social Media Marketing,Delhi,126815
3232,Oviya Edwin,Kade-Agarwal,AI Chatbot Development,Mumbai,108235
3233,Nimrat Kamdar,Kaul-Gill,AI Chatbot Development,Bangalore,22163
3234,Warinder Yadav,"Vala, Pillay and Khurana",Meta Ads,Ahmedabad,60283
3235,Krish Rai,"Parmar, Malhotra and Ahluwalia",Website Development,Kolkata,69443
3236,Zinal Murthy,Balakrishnan-Gara,Social Media Marketing,Jaipur,169045
3237,Tarak Swamy,Mannan Group,Google Ads,Ahmedabad,215852
3238,Victor Chawla,"Manne, Murthy and Mistry",Google Ads,Pune,100622
3239,Dayita Purohit,Hans-Munshi,SEO,Delhi,261294
3240,Lakshit Dyal,Sehgal-Murty,Email Marketing,Kolkata,161200
3241,Urvi Gole,Nanda-Lala,SEO,Pune,42988
3242,Tripti Jain,Lalla-Aggarwal,Email Marketing,Pune,87801
3243,Rajeshri Suresh,Wadhwa-Kalla,Website Development,Jaipur,168349
3244,Dayita Bahri,Dalal PLC,Social Media Marketing,Jaipur,57079
3245,Priya Jani,"Tara, Muni and Shroff",Content Marketing,Delhi,229116
3246,Vrishti Acharya,Kaul-Sagar,AI Chatbot Development,Mumbai,145871
3247,Ayush Khosla,Dhar LLC,Content Marketing,Delhi,30754
3248,Netra Walla,"Mangal, Devi and Verma",Website Development,Mumbai,223687
3249,Theodore Shroff,"Pal, Nadkarni and Sethi",Content Marketing,Hyderabad,100810
3250,Ojasvi Randhawa,Babu and Sons,Google Ads,Hyderabad,277344
3251,Zilmil Jha,Sawhney-Nazareth,Content Marketing,Hyderabad,88832
3252,Turvi Narula,"Rau, Chauhan and Babu",Social Media Marketing,Delhi,212653
3253,Kalpit Kata,Shankar Ltd,Website Development,Kolkata,253540
3254,Chakrika Tara,"Dar, Ratti and Menon",Content Marketing,Kolkata,160760
3255,Banjeet Singhal,Nayar-Prakash,Content Marketing,Delhi,241530
3256,Yahvi Ramaswamy,Venkataraman LLC,Social Media Marketing,Mumbai,247596
3257,Janya Raval,Wali and Sons,Content Marketing,Delhi,41201
3258,Baljiwan Dua,"Chhabra, Dey and Shere",Social Media Marketing,Kolkata,137561
3259,Hiral Chander,Acharya-Mangal,Meta Ads,Kolkata,296445
3260,Isaiah Cherian,"Baria, Kari and Gill",Google Ads,Hyderabad,265481
3261,Damyanti Chand,"Wagle, Rajagopal and Nanda",Content Marketing,Delhi,270405
3262,Wahab Mangal,"Chaudhary, Bhatnagar and Ravi",AI Chatbot Development,Mumbai,86998
3263,Shivansh Oak,Wason and Sons,AI Chatbot Development,Bangalore,294250
3264,Ryan Pal,Bir-Din,Content Marketing,Hyderabad,45023
3265,Balvan Deol,"Kaur, Thaker and Khare",Google Ads,Jaipur,289177
3266,Akshay Bal,"Babu, Maharaj and Sampath",Google Ads,Ahmedabad,236541
3267,Jack Bhatt,Vig-Mani,Google Ads,Kolkata,152844
3268,Yashica Shan,Naidu Ltd,Social Media Marketing,Hyderabad,62870
3269,Zarna Uppal,"Bail, Vohra and Deshpande",SEO,Delhi,262681
3270,Arunima Dugar,Mody-Peri,Meta Ads,Mumbai,226022
3271,Pahal Deshmukh,Tripathi Ltd,SEO,Delhi,238235
3272,Damini Sehgal,"Cherian, Kakar and Chaudhary",AI Chatbot Development,Pune,258550
3273,Ekanta Yadav,Tandon-Dubey,Email Marketing,Hyderabad,198957
3274,Triya Soman,Johal LLC,Meta Ads,Bangalore,117039
3275,Jagdish Gala,"Dora, Thakur and Raval",Google Ads,Hyderabad,75747
3276,Udyati Thakur,"Soni, Sastry and Keer",Content Marketing,Jaipur,23065
3277,Rayaan Mane,"Sha, Chaudhari and Sama",Content Marketing,Delhi,26975
3278,Kamala Krish,Tank-Prabhu,Meta Ads,Kolkata,261257
3279,Saksham Balan,Dhingra-Luthra,Content Marketing,Kolkata,178754
3280,Jatin Verma,"Goda, Master and Dani",Social Media Marketing,Ahmedabad,178679
3281,Samuel Sha,Chander-Dara,Google Ads,Mumbai,90838
3282,Nisha Jani,"Keer, Lala and Shroff",SEO,Bangalore,78674
3283,Viraj Agarwal,Bir-Dalal,SEO,Bangalore,34058
3284,Owen Raman,Raju-Shetty,Website Development,Kolkata,96102
3285,Anvi Babu,"Ratta, Mannan and Tak",Website Development,Ahmedabad,120094
3286,Oscar Chand,"Rattan, Devi and Jani",Google Ads,Hyderabad,262968
3287,Unni Bajwa,Grover LLC,Meta Ads,Kolkata,241186
3288,Peter Kakar,"Dhar, Mall and Anand",SEO,Delhi,107087
3289,Farhan Pandey,"Rao, Mane and Yogi",Meta Ads,Kolkata,274304
3290,Isaac Pingle,"Lanka, Khatri and Pillay",Email Marketing,Jaipur,255675
3291,Jasmit Naidu,"Grover, Dhawan and Dara",Website Development,Bangalore,174576
3292,Yoshita Shah,"Balasubramanian, Raju and Hayre",Content Marketing,Jaipur,195033
3293,Abha Virk,Kohli-Bhatt,SEO,Delhi,246381
3294,Fiyaz Madan,Mangat-Master,Content Marketing,Kolkata,172449
3295,Ekapad Pingle,Sharma-Aurora,SEO,Kolkata,229547
3296,Azaan Dora,Krishnan LLC,Email Marketing,Kolkata,141585
3297,Udant Bala,Baria Ltd,SEO,Jaipur,241251
3298,Harinakshi Bhasin,Sekhon LLC,Social Media Marketing,Delhi,160429
3299,Ridhi Yohannan,Gulati PLC,Content Marketing,Kolkata,81310
3300,David Char,Ravi LLC,Email Marketing,Pune,255051
3301,Madhavi Ahluwalia,Biswas-Chauhan,Content Marketing,Jaipur,104585
3302,Prisha Barad,Kibe-Pandey,AI Chatbot Development,Bangalore,266017
3303,Udant Chaudhry,"Vaidya, Din and Khanna",Social Media Marketing,Kolkata,141688
3304,Rishi Modi,Garde PLC,Website Development,Pune,265611
3305,Falan Sahni,"Bansal, Master and Deo",Meta Ads,Hyderabad,224666
3306,Charvi Edwin,Nanda Ltd,Content Marketing,Pune,267634
3307,Hemal Saraf,"Wadhwa, Sundaram and Kalita",Meta Ads,Bangalore,168088
3308,Sai Patla,Tailor-Bose,Google Ads,Kolkata,87683
3309,Vansha Chaudhary,Dhingra and Sons,Meta Ads,Bangalore,101953
3310,Aarav Dayal,Jayaraman-Rao,Email Marketing,Delhi,238095
3311,Saumya Khatri,Viswanathan-Barman,Email Marketing,Hyderabad,143060
3312,Daksh Bhatnagar,"Muni, Bhatti and Shan",Website Development,Jaipur,29505
3313,Adya Gole,Kaul-Mani,Social Media Marketing,Hyderabad,207193
3314,Warinder Sha,Sanghvi LLC,Meta Ads,Mumbai,283967
3315,Qarin Garg,Wable-Sahota,SEO,Delhi,197070
3316,Ekta Purohit,Chokshi-Anne,Content Marketing,Delhi,138850
3317,Timothy Walla,Gole-Mitra,Google Ads,Bangalore,274995
3318,Noah Batta,Mani PLC,AI Chatbot Development,Pune,206248
3319,Udyati Bhagat,Madan LLC,SEO,Hyderabad,99261
3320,Samaksh Gulati,Vig-Choudhary,Google Ads,Jaipur,249547
3321,Ishanvi Nagi,D’Alia PLC,Email Marketing,Delhi,75517
3322,Quincy Bhatnagar,Chad Group,Google Ads,Jaipur,285974
3323,Adweta Anne,Aurora-Bakshi,Google Ads,Mumbai,81897
3324,Eiravati Barad,Ramanathan PLC,Website Development,Pune,102330
3325,Jacob Balakrishnan,Gokhale-Sur,AI Chatbot Development,Kolkata,285235
3326,Pranav Gola,Talwar PLC,Email Marketing,Delhi,100895
3327,Qasim Pal,Shanker-Wagle,Social Media Marketing,Pune,92232
3328,Isaiah Gola,Wadhwa Ltd,Google Ads,Bangalore,250219
3329,Amruta Dalal,Swamy-Kade,Content Marketing,Jaipur,148616
3330,Isha Iyer,Korpal Inc,Email Marketing,Pune,170343
3331,Warhi Wable,Thaman PLC,Meta Ads,Delhi,159468
3332,Jatin Ahluwalia,Salvi-Handa,Social Media Marketing,Ahmedabad,209081
3333,Teerth Rajan,"Purohit, Subramanian and Dyal",Website Development,Mumbai,297689
3334,Yashawini Dalal,Choudhry PLC,Content Marketing,Bangalore,92348
3335,Falguni Chaudhari,"Ram, Sarraf and Narayanan",Content Marketing,Ahmedabad,234595
3336,Timothy Kata,"Lall, Chaudhari and Sathe",Email Marketing,Pune,35604
3337,Aryan Venkatesh,Mann-Sachdeva,Email Marketing,Mumbai,25215
3338,Anika Bandi,Madan-Chaudhry,Google Ads,Delhi,197368
3339,Priya Grover,"Sharma, Devan and Saha",Social Media Marketing,Ahmedabad,106153
3340,Eesha Hegde,Sani-Bora,Content Marketing,Jaipur,226184
3341,Edhitha Lata,Khare and Sons,SEO,Mumbai,50308
3342,Eiravati Mani,Om-Sawhney,AI Chatbot Development,Ahmedabad,230765
3343,Neha Kala,Kumar-Deshpande,AI Chatbot Development,Pune,200437
3344,Sathvik Dhawan,Wagle-Bhalla,SEO,Hyderabad,296714
3345,Mekhala Lanka,Radhakrishnan Ltd,Meta Ads,Ahmedabad,253931
3346,Devika Kadakia,Soni and Sons,Website Development,Kolkata,201010
3347,Jagat Kurian,"Banerjee, Narasimhan and Sandal",Content Marketing,Bangalore,178089
3348,Faqid Nori,Naidu-Randhawa,Google Ads,Jaipur,195370
3349,Harini Narang,Nadig Inc,Content Marketing,Mumbai,292876
3350,Qabil Dugar,"Char, More and Kapur",AI Chatbot Development,Bangalore,68664
3351,Ishita Sarna,Patla Group,AI Chatbot Development,Pune,103900
3352,Laban Rao,"Khanna, Sachar and Kant",SEO,Jaipur,155628
3353,Shivansh Wason,Bose LLC,Website Development,Hyderabad,241640
3354,Vincent Nadkarni,"Keer, Pau and Hora",Google Ads,Jaipur,215548
3355,Lavanya Saini,"Dey, Mand and Varkey",AI Chatbot Development,Pune,84913
3356,Warda Dass,Agate Group,SEO,Delhi,255267
3357,Ronith Palla,Mander Inc,AI Chatbot Development,Jaipur,257579
3358,Victor Sachdeva,Ratta Group,Social Media Marketing,Bangalore,299596
3359,Maya Vig,"Batta, Soni and Panchal",Website Development,Pune,176867
3360,Urvi Hegde,Nagarajan-Butala,AI Chatbot Development,Mumbai,218005
3361,Leena Sankar,Goyal-Lata,Website Development,Delhi,191886
3362,Bhavna Dani,Gokhale-Koshy,Website Development,Pune,258189
3363,Chakradhar Vyas,Nagi Ltd,Google Ads,Mumbai,243185
3364,Ronith Nagarajan,Varty LLC,Content Marketing,Delhi,68364
3365,Timothy Lall,Kaul PLC,SEO,Ahmedabad,88190
3366,Nathan Sur,Konda PLC,Email Marketing,Bangalore,253918
3367,Divya Dugar,"Bir, Mall and Ganesan",Google Ads,Pune,295909
3368,Nikita Karan,Desai LLC,Content Marketing,Ahmedabad,158251
3369,Rehaan Doshi,Swaminathan and Sons,Email Marketing,Ahmedabad,250728
3370,Hemal Varty,Kapadia-Edwin,Email Marketing,Ahmedabad,105376
3371,Nakul Kashyap,Munshi Inc,Meta Ads,Mumbai,274156
3372,Lavanya Behl,"Nigam, Banerjee and Sami",Email Marketing,Mumbai,289056
3373,Bimala Devan,"Sarraf, Thakur and Karpe",Google Ads,Bangalore,258777
3374,Urvashi Halder,Radhakrishnan PLC,Email Marketing,Jaipur,102229
3375,Nimrat Gera,Subramanian-Date,Social Media Marketing,Delhi,234234
3376,Abhiram Vaidya,Bal-Nayak,Google Ads,Delhi,213769
3377,Mason Wason,"Barman, Krish and Sahota",AI Chatbot Development,Jaipur,294085
3378,Arjun Guha,"Rout, Khosla and Mann",Meta Ads,Delhi,214755
3379,Brijesh Kibe,"Boase, Chandra and Dash",AI Chatbot Development,Pune,178995
3380,Maanas Hora,"Kibe, Kibe and Prabhu",AI Chatbot Development,Kolkata,34668
3381,Nicholas Keer,Jani and Sons,Meta Ads,Mumbai,241122
3382,Mugdha Yohannan,Lala-Behl,SEO,Hyderabad,168626
3383,Mohini Lall,Parmer-Sathe,Website Development,Mumbai,276268
3384,Theodore Dayal,Walla LLC,SEO,Delhi,202792
3385,Yashoda Gole,Krish-Agarwal,Google Ads,Jaipur,238929
3386,Vedant Srivastava,"Rama, Raj and Ganguly",Email Marketing,Hyderabad,257174
3387,Gopal Bhandari,"Nayar, Dube and Reddy",Social Media Marketing,Ahmedabad,269156
3388,Wridesh Gopal,Hans-Kuruvilla,Meta Ads,Mumbai,284641
3389,Manbir Zachariah,Parsa LLC,Email Marketing,Kolkata,255444
3390,Abhiram Hora,"Loyal, Samra and Palan",Meta Ads,Pune,66826
3391,Saanvi Gera,Bora-Issac,Content Marketing,Ahmedabad,142065
3392,Madhav Dhar,"Singhal, Oak and Sandhu",Content Marketing,Pune,44022
3393,Chaaya Subramanian,Saran-Ganguly,Email Marketing,Hyderabad,66415
3394,Reva Kashyap,Viswanathan-Luthra,Meta Ads,Jaipur,181925
3395,Samaksh Bala,"Dhillon, Bath and Sahota",Google Ads,Delhi,120887
3396,Jairaj Roy,Dara and Sons,SEO,Bangalore,269474
3397,Netra Pingle,Chacko Inc,SEO,Delhi,298847
3398,Jagvi Gulati,"Choudhury, Taneja and Sarin",Meta Ads,Jaipur,164159
3399,Urishilla Sankar,Sen-Karnik,Website Development,Bangalore,252904
3400,Kavya Roy,Sheth Group,Google Ads,Pune,230657
3401,Hemal Iyengar,Bansal LLC,SEO,Kolkata,32196
3402,Chameli Karan,Ben and Sons,Social Media Marketing,Ahmedabad,114638
3403,Balendra Kala,"Kashyap, Mohanty and Desai",Content Marketing,Jaipur,296772
3404,Zinal Bose,"Balakrishnan, Rajan and Nayar",Social Media Marketing,Ahmedabad,154835
3405,Nilima Keer,Bala LLC,Google Ads,Delhi,72079
3406,Gagan Prabhu,Bassi-Guha,Meta Ads,Hyderabad,95515
3407,Tripti Lata,"Sanghvi, Singh and Chandra",Meta Ads,Hyderabad,66991
3408,Nimrat Radhakrishnan,Andra-Konda,Meta Ads,Hyderabad,233530
3409,Adya Virk,"Bansal, Kale and D’Alia",Meta Ads,Jaipur,190546
3410,Avni Chowdhury,Ganesh-Sule,Meta Ads,Jaipur,50671
3411,Radhika Butala,Sarkar-Palan,AI Chatbot Development,Ahmedabad,71770
3412,Manbir Amble,Narayan Inc,Social Media Marketing,Mumbai,236438
3413,Pranav Arora,Bhavsar-Saraf,Social Media Marketing,Hyderabad,216877
3414,Rachita Anand,Peri-Mann,Google Ads,Jaipur,126199
3415,Christopher Gola,Bhasin PLC,Website Development,Bangalore,278463
3416,Wriddhish Taneja,Raja Ltd,Content Marketing,Delhi,161184
3417,Dayita Bora,"Thakur, Dua and Shroff",SEO,Pune,263701
3418,Gavin Kunda,Krishnamurthy Inc,Content Marketing,Delhi,273845
3419,Sai Bhandari,Parikh PLC,SEO,Ahmedabad,142547
3420,Ubika Narayan,Mand Inc,SEO,Hyderabad,73220
3421,Bhavna Goda,Srinivas-Doshi,Website Development,Mumbai,179704
3422,Yug Bakshi,"Narain, Kalla and Varghese",Content Marketing,Kolkata,63992
3423,Ekansh Jhaveri,Mahajan Ltd,Website Development,Mumbai,215719
3424,Alka Chanda,Vyas-Vohra,Meta Ads,Bangalore,242168
3425,Hiral Gour,Naik-Mann,Email Marketing,Jaipur,20524
3426,Rayaan Bala,Konda-Tandon,Email Marketing,Hyderabad,107756
3427,Garima Memon,Dass-Chada,SEO,Jaipur,272804
3428,Oeshi Kulkarni,Chahal Ltd,AI Chatbot Development,Hyderabad,219309
3429,Zayan Chopra,Sehgal-Deshpande,Social Media Marketing,Bangalore,287559
3430,Girish Buch,"Oak, Bal and Yadav",AI Chatbot Development,Jaipur,104628
3431,Suhani Gola,Acharya LLC,Google Ads,Hyderabad,67036
3432,Jairaj Rajan,"Sidhu, Bora and Sarraf",Content Marketing,Delhi,93216
3433,Bishakha Tella,Nadig Inc,AI Chatbot Development,Ahmedabad,130546
3434,Wazir Goel,Tank-Ben,Social Media Marketing,Pune,157028
3435,Tanveer Bal,Agate-Mutti,Email Marketing,Hyderabad,148937
3436,Dayamai Sanghvi,"Raju, Sheth and Buch",Social Media Marketing,Pune,130427
3437,Chaitaly Bajwa,Bhandari Group,Email Marketing,Pune,28322
3438,Kai Chander,Nagi PLC,Meta Ads,Jaipur,269838
3439,Yoshita Sachdeva,Master-Trivedi,SEO,Jaipur,110982
3440,Samaksh Purohit,Garde-Chana,Content Marketing,Kolkata,225935
3441,Rishi Tank,Ganguly and Sons,Google Ads,Delhi,36225
3442,Kamya Comar,Nath-Chander,Email Marketing,Delhi,205070
3443,Ucchal Wable,"Bumb, Kota and Pal",Content Marketing,Pune,222768
3444,Ekansh Deshmukh,Tak Group,Meta Ads,Jaipur,85412
3445,Vihaan Kar,Nigam-Prabhakar,Email Marketing,Pune,121182
3446,Wahab Balan,Shetty-Wason,Email Marketing,Jaipur,136140
3447,Samuel Dyal,"Jhaveri, Bala and Nazareth",SEO,Hyderabad,207601
3448,Bhavya Anand,"Kade, Gour and Srinivasan",Website Development,Delhi,178952
3449,Isaac Garg,"Babu, Sami and Prakash",Website Development,Bangalore,278897
3450,Charles Dhingra,Dyal LLC,Social Media Marketing,Jaipur,167197
3451,Radha Kashyap,Dugal Group,Email Marketing,Bangalore,23741
3452,Vihaan Bora,"Hans, Jhaveri and Patla",Website Development,Ahmedabad,78167
3453,Tara Bedi,"Khurana, Pal and Tiwari",AI Chatbot Development,Kolkata,109379
3454,Aadi Badal,Lad LLC,Website Development,Mumbai,54267
3455,Chakradev Issac,"Varghese, Dutta and Dubey",Meta Ads,Delhi,86810
3456,Atharv Mane,Lata PLC,AI Chatbot Development,Bangalore,294244
3457,Bachittar Naik,"Varty, Rai and Vasa",AI Chatbot Development,Bangalore,32120
3458,Waida Dugal,Pingle LLC,AI Chatbot Development,Kolkata,21024
3459,Anthony Mallick,"Nagarajan, Joshi and Chad",Content Marketing,Jaipur,189344
3460,Aayush Prasad,Jain-Sarma,Content Marketing,Ahmedabad,163673
3461,Amara Chahal,"Banerjee, Subramanian and Gulati",Google Ads,Kolkata,279823
3462,Jai Sankaran,"Nori, Bath and Gade",Social Media Marketing,Jaipur,137727
3463,Rajata Kaul,"Parekh, Sur and Sem",SEO,Hyderabad,240233
3464,Hema Kota,Narasimhan LLC,Email Marketing,Pune,22704
3465,Lila Baral,"Raghavan, Krishnamurthy and Anne",Content Marketing,Bangalore,195482
3466,Jalsa Minhas,"Ravel, Seth and Mandal",Google Ads,Jaipur,138294
3467,Hema Sahni,Narang Ltd,Content Marketing,Delhi,151063
3468,Anita Gola,Shere-Sharaf,Website Development,Mumbai,192608
3469,Jackson Deshpande,"Mand, Parmer and Das",AI Chatbot Development,Delhi,70712
3470,Odika Gopal,"Korpal, Gill and Sura",SEO,Kolkata,246465
3471,Onkar Sura,Lalla Ltd,SEO,Pune,151286
3472,Tanay Pandey,Nazareth LLC,Website Development,Delhi,268290
3473,Amrita Dara,"Sharaf, Sahota and Kannan",Website Development,Pune,48538
3474,Udant Lalla,Mital Inc,Social Media Marketing,Bangalore,58226
3475,Aashi Sabharwal,Sani Inc,Email Marketing,Delhi,254071
3476,Veda Radhakrishnan,"Bava, Ramachandran and Malhotra",Google Ads,Delhi,51817
3477,Shaurya Mannan,"Nazareth, Mall and Sane",SEO,Ahmedabad,184248
3478,Radha Nori,Sen Ltd,Google Ads,Mumbai,52507
3479,Siya Chana,"Shenoy, Randhawa and Prasad",Email Marketing,Jaipur,178057
3480,Liam Dey,"Kohli, Srinivas and Kalita",Content Marketing,Delhi,73386
3481,Samar Ramakrishnan,Gola-Sahota,SEO,Jaipur,174621
3482,Daksha Deo,Pingle-Prakash,Content Marketing,Ahmedabad,70242
3483,Oscar Sastry,Suri-Merchant,Content Marketing,Bangalore,25560
3484,Bhavini Chanda,Raghavan and Sons,Email Marketing,Ahmedabad,263379
3485,Urvashi Edwin,Sami LLC,Content Marketing,Delhi,198056
3486,Ekaraj Kulkarni,"Sant, Parekh and Lanka",SEO,Kolkata,291168
3487,Mitesh Hegde,Nath Inc,Social Media Marketing,Bangalore,76626
3488,Aditya D’Alia,"Kohli, Ganesan and Tiwari",Google Ads,Jaipur,55412
3489,Hemangini Buch,Balakrishnan Ltd,Website Development,Mumbai,286809
3490,Samaksh Luthra,Gala-Rajagopal,AI Chatbot Development,Pune,240728
3491,Onkar Apte,Hari-Bains,Email Marketing,Kolkata,117477
3492,Ikbal Sodhi,"Borra, Mangal and Chada",Website Development,Mumbai,43105
3493,Faras Parikh,"Anne, Butala and D’Alia",SEO,Mumbai,183403
3494,Gaurav Saran,"Kade, Pant and Palla",Content Marketing,Pune,183152
3495,Lajita Ravel,Mani Ltd,Meta Ads,Mumbai,266165
3496,Vanya Shah,Ratta and Sons,AI Chatbot Development,Pune,172601
3497,Matthew Panchal,"Tank, Rajan and Thakkar",Social Media Marketing,Jaipur,291413
3498,Daksh Trivedi,"Basak, Ganesh and Ramaswamy",Meta Ads,Jaipur,144459
3499,Priya Agarwal,Master-Varughese,SEO,Ahmedabad,200258
3500,Amaira Mane,"Garde, Bandi and Mandal",Website Development,Bangalore,125518
3501,Zinal Parmer,"Nori, Babu and Banerjee",Google Ads,Pune,119276
3502,Mitali Balay,Parsa PLC,Email Marketing,Kolkata,193615
3503,Girish Bhalla,Savant-Keer,Social Media Marketing,Hyderabad,239516
3504,Zilmil Oza,Parsa Inc,Social Media Marketing,Mumbai,74970
3505,Krishna Soman,"Shroff, Chopra and Sharaf",Email Marketing,Jaipur,280010
3506,Yadavi Rajagopal,Grover LLC,Website Development,Jaipur,136929
3507,Sachi Kamdar,Pandey Ltd,Website Development,Kolkata,131745
3508,Anjali Virk,"De, Dyal and Goyal",Website Development,Kolkata,193809
3509,Amara Varma,"Sule, Johal and Parmar",Content Marketing,Bangalore,229879
3510,Bhavani Bora,Banik-Chander,Meta Ads,Jaipur,210220
3511,Panini Krishnamurthy,Rajagopalan LLC,SEO,Delhi,207635
